,Unnamed: 0,title,publication date,subject,journal,DOI,author,abstract,from_database,tfidf_score
3284,3607,MINDFIM: a measure of disability in high-functioning traumatic brain injury outpatients.,,,Brain injury,,Anna Cantagallo,The study aimed at developing a new valid measure of disability in TBI outpatients.,pubmed,0.41351873169210623
1766,1941,Influence of DIF on differences in performance of Italian and Asian individuals on a reading comprehension test of Spanish as a foreign language (negative emotionality) in Hong Kong.,,,Journal of applied measurement,,Gerardo Prieto,"Research into Differential Item Functioning (DIF) has been an active research area in language testing (Ferne and Rupp, 2007). In this study we analyzed the DIF of two groups with different types of native language (927 Italians and 280 Asians) in a reading comprehension task forming part of an exam in Spanish as a foreign language. The Mantel-Haenszel (MH) and Rasch procedures for the detection of uniform and nonuniform DIF were used. The results reveal that the Rasch model and MH converge substantially on the results. Uniform DIF was detected in 6.6 per cent of the items and nonuniform DIF in 16.7 per cent. Half of the items affected by DIF favored the focal group (Asians) and the other half favored the reference group (Italians). The difference in test performance of the two groups did not appear to be affected by the elimination of items with DIF. ",pubmed,0.41346926468382106
2305,2533,Evaluation of Neuropsychiatric Function in Phenylketonuria: Psychometric Properties of the ADHD Rating Scale-IV and Adult ADHD Self-Report Scale Inattention Subscale in Phenylketonuria.,2015-04-04 00:00:00,,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,10.1016/j.jval.2015.01.008,Kathleen W Wyrwich,"Previous qualitative research among adults and parents of children with phenylketonuria (PKU) has identified inattention as an important psychiatric aspect of this condition. The parent-reported ADHD Rating Scale-IV (ADHD RS-IV) and the Adult ADHD Self-Report Scale (ASRS) have been validated for measuring inattention symptoms in persons with attention-deficit/hyperactivity disorder (ADHD); however, their psychometric attributes for measuring PKU-related inattention have not been established.",pubmed,0.4106091301973168
2930,3220,Psychometric properties of a Swedish version of the Pearlin Mastery Scale in people with mental illness and healthy people.,2012-02-17 00:00:00,,Nordic journal of psychiatry,10.3109/08039488.2012.656701,Mona Eklund,"Mastery refers to the degree to which people perceive that they can control factors that influence their life situation, and has been found important for people's quality of life and well-being. It is thus essential to be able to measure mastery in a valid and reliable way.",pubmed,0.4084469110320354
989,1090,Validity of the fine motor area of the 12-month ages and stages questionnaire in infants following major surgery.,2011-08-23 00:00:00,,Physical & occupational therapy in pediatrics,10.3109/01942638.2011.606261,Cally Smith,"The Ages and Stages Questionnaires (ASQ) are parent-report screening tools to identify infants at risk of developmental difficulties. The purpose of this study was to examine validity and internal reliability of the fine motor developmental area of the ASQ, 2nd edition (ASQ2-FM) for screening 12-month-old infants following major surgery. The ASQ2-FM was completed by caregivers of 74 infants who had cardiac surgery in the first 90 days of life, 104 infants who had noncardiac surgery in the first 90 days of life, and a control group of 154 infants. The Rasch item response analysis revealed that the ASQ2-FM had poor ability to discriminate among levels of fine motor ability. Sensitivity was poor (20%) and specificity was good (98%) when compared with the scores for the fine motor subscale of the Bayley Scales of Infant and Toddler Development. The ASQ2-FM under-identified infants at risk for fine motor delay; internal reliability and construct validity do not support use as a screening tool of fine motor development of infants aged 12 months who have undergone major surgery.",pubmed,0.40157117816801263
3107,3408,Minimal Clinically Important Difference for the Rasch Neuropsychiatric Inventory Irritability and Aggression Scale for Traumatic Brain Injury.,2017-09-14 00:00:00,,Archives of physical medicine and rehabilitation,S0003-9993(17)31081-X,James F Malec,To determine the minimal clinically important difference (MCID) for a Rasch measure derived from the Irritability/Lability and Agitation/Aggression subscales of the Neuropsychiatric Inventory (NPI)-the Rasch NPI Irritability and Aggression Scale for Traumatic Brain Injury (NPI-TBI-IA).,pubmed,0.39899951561652003
4764,8234,"
P300 and Neuropsychological Assessment in Mild Cognitive Impairment and Alzheimer Dementia
","
Frontiers in Neurology, January 2012
",,,https://doi.org/10.3389/fneur.2012.00172,,Only a small proportion of individuals with Mild Cognitive Impairment (MCI) will convert to,frontiersin,0.39708839283456
495,548,"Schizotypy, marijuana, and differential item functioning.",,,Human psychopharmacology,,Mitch Earleywine,"At least five studies report elevated schizotypy scores in cannabis users. The current research confirms higher schizotypy scores in regular cannabis users. Nevertheless, further analyses reveal that select items on the brief version of the Schizotypal Personality Questionnaire do not function comparably in current and former users. Multiple statistical approaches confirmed this problem, including the Mantel-Haenszel statistic, Rasch difficulty estimates, a logistic regression approach, the Breslow-Day (BD) statistic, and a combined decision rule using Mantel-Haenszel and BD together. Cannabis users appear to misinterpret at least one item, ""I sometimes use words in unusual ways"" making them more likely to endorse it even if they are no more schizotypal than the former users. Users might consider cannabis-related slang as an unusual use of words. Removing problematic items does not decrease the internal consistency of the measure, but eliminates the significant difference between current and former users. These results suggest that links between cannabis use and schizotypy require cautious interpretation and may arise from measurement problems.",pubmed,0.3955982784089871
911,1004,A multidimensional measure of participation for adults with serious mental illnesses.,2015-06-16 00:00:00,,Disability and rehabilitation,10.3109/09638288.2015.1056843,Feng-Hang Chang,The aims of this study were to (1) construct a multidimensional measure of participation (the Community Participation Domains Measure (CPDM)) based on a conceptual model of participation and (2) test the construct validity of the CPDM in adults with serious mental illnesses (SMI).,pubmed,0.39527104718358447
4793,8607,"
Clinical Characterization of Parkinson's Disease Patients With Cognitive Impairment
","
Frontiers in Neurology, August 2020
",,,https://doi.org/10.3389/fneur.2020.00731,,#,frontiersin,0.3952280717916773
1955,2144,Investigating the Test of Premorbid Functioning (TOPF) in predicting Wechsler Abbreviated Scale of Intelligence - Second edition (WASI-II) scores in an Australian sample.,2020-11-17 00:00:00,,Neuropsychological rehabilitation,10.1080/09602011.2020.1842213,M D Thomas,"Accurate prediction of premorbid functioning is important in neuropsychological assessment. We aimed to investigate the predictive accuracy of the TOPF and examine this word list at an item level against WASI-II scores, using Australian pronunciations. The sample of 219 healthy Australians were aged 18-82 years. Multiple regression analyses were used to replicate the TOPF and simple demographic models based on the US TOPF standardization. Rasch analyses provided a comparison of Australian, US and UK word order from the proportion of words pronounced correctly. The variance explained in WASI-II index scores ranged from R<sup>2</sup>=.12 (PRI) to .33 (FSIQ-2), which was approximately half that reported in the US standardization study. The accuracy of predicted WASI-II scores was also slightly less in our sample. Thirty-two words were out of place by five places or more compared with the US word order and 30 compared with the UK. These results add to concerns about the application the TOPF with norms developed in the US and UK in the Australian context. Clinicians are advised not to apply the five error discontinue rule when using the TOPF in the local context. Development of a more accurate word reading task for use in Australia is warranted.",pubmed,0.39479693948355676
4752,6033,Development of the competency assessment scale for clinical nursing teachers: Results of a Delphi study and validation,2021-06-01 00:00:00,General Nursing,,10.1016/j.nedt.2021.104876,"{'given': 'Hongyan', 'family': 'He', 'sequence': 'first', 'affiliation': []}",,crossref,0.39321363488390493
1418,1556,Menopause-specific Quality of Life Questionnaire: factor and Rasch analytic approach.,2018-12-11 00:00:00,,Climacteric : the journal of the International Menopause Society,10.1080/13697137.2018.1535585,T Gazibara,The study aimed to assess the psychometric properties of the Menopause-specific Quality of Life Questionnaire (MENQOL) in Serbian climacteric women.,pubmed,0.39303751976617657
3403,3735,Validation of Warwick-Edinburgh Mental Well-being Scale (WEMWBS) in a population of people using Secondary Care Mental Health Services.,2016-01-28 00:00:00,,"Journal of mental health (Abingdon, England)",,Malcolm Bass,"The Warwick-Edinburgh Mental Well-being Scale (WEMWBS) is a relatively new measure and to date has been validated in a number of populations, including student, general and adolescent samples across the UK. There is increasing interest in measuring the mental well-being of users of secondary care mental health services and therefore it is apt to validate WEMWBS for this population.",pubmed,0.3928218491890593
1725,1894,Targeted Reactivation during Sleep Differentially Affects Negative Memories in Socially Anxious and Healthy Children and Adolescents.,2017-01-31 00:00:00,,The Journal of neuroscience : the official journal of the Society for Neuroscience,10.1523/JNEUROSCI.1912-16.2017,Sabine Groch,"Cognitive models propose a negative memory bias as one key factor contributing to the emergence and maintenance of social anxiety disorder (SAD). The long-term consolidation of memories relies on memory reactivations during sleep. We investigated in SAD patients and healthy controls the role of memory reactivations during sleep in the long-term consolidation of positive and negative information. Socially anxious and healthy children and adolescents learnt associations between pictures showing ambiguous situations and positive or negative words defining the situations' outcome. Half of the words were re-presented during postlearning sleep (i.e., they were cued). Recall of picture-word associations and subjective ratings of pleasantness and arousal in response to the pictures was tested for cued and uncued stimuli. In the morning after cueing, cueing facilitated retention of positive and negative memories equally well in SAD patients and healthy controls. One week later, cueing led to reduced ratings of pleasantness of negative information in SAD but not in healthy controls. Coincidental to these findings was more pronounced EEG theta activity over frontal, temporal and parietal regions in response to negative stimuli in SAD patients. Our findings suggest that the preferential abstraction of negative emotional information during sleep might represent one factor underlying the negative memory bias in SAD.<b>SIGNIFICANCE STATEMENT</b> We aim to uncover mechanisms underlying the characteristic negative memory bias in social anxiety disorder (SAD). The formation of long-lasting memories-a process referred to as memory consolidation-depends on the reactivation of newly acquired memories during sleep. We demonstrated that experimentally induced memory reactivation during sleep renders long-term memories of negative experiences more negative in SAD patients but not in healthy controls. We also found in SAD patients that the reactivation of negative experiences coincided with more pronounced oscillatory theta activity. These results provide first evidence that memory reactivation during sleep might contribute to the negative memory bias in SAD.",pubmed,0.39251699617174307
1228,1351,[Internalization and externalization as features of a shared clinical dimension in traumatized patients].,2013-04-16 00:00:00,,"Psychotherapie, Psychosomatik, medizinische Psychologie",10.1055/s-0033-1334958,Stefanie Zehl,"In patients with complex posttraumatic stress disorder (complex PTSD; Herman, 1992) as well as in those with borderline personality disorder (BPD) traumata are often found anamnestically. Besides high comorbidity were found between both disorders. Thus it was examined whether internalizing and externalizing subtypes can be distinguished in chronic traumatized patients (N = 266) accounting for personality accentuations. Item parameters of a 2-class solution of the dichotomous Mixed Rasch Model were consistent with hypothesized patterns. χ²-tests indicated that patients subsumed to the internalizing group showed twice as much the diagnosis of complex PTSD. However an information criterion favored a one-class solution. Given that the analysis did not reveal 2 subtypes, a one-dimensional approach is suggested, that helps to describe internalizing and externalizing symptoms in chronic traumatized patients.",pubmed,0.3916961163663205
29,32,Assessment Battery for Children with Developmental Coordination Disorder (ABCD): Preliminary report of tool development and clinical application.,,,Journal of pediatric rehabilitation medicine,10.3233/PRM-170441,Kavitha Raja,Development of an easy to use tool for the assessment of Developmental Coordination Disorder that is applicable to Indian children.,pubmed,0.39033848151211853
2449,2691,Playfulness in children with traumatic brain injury: a preliminary study.,,,Physical & occupational therapy in pediatrics,,Patricia A Mortenson,"The sequelae of paediatric traumatic brain injury (TBI) are well documented as being permanent and pervasive. The impact, however, on how a child approaches the childhood occupation of play, termed 'playfulness,' has been neglected. This prospective analysis of difference study used the Test of Playfulness to compare the playfulness of eight children aged 3-13 years diagnosed with moderate to severe TBI to an age-matched control group. Using Rasch analysis, the TBI group did demonstrate the behaviour of playfulness, but to a significantly lower extent than the control group (Wilcoxon matched-pairs signed-ranks (T(8) = 0, p = .012). The findings suggest that playfulness is negatively impacted by TBI, and that strategies to legitimise and optimise playfulness be incorporated into therapy practice for this population.",pubmed,0.388040259194836
4503,4939,"Revealing hidden talents: The development, use, and benefit of VESPARCH.",2017-09-14 00:00:00,,The British journal of educational psychology,10.1111/bjep.12189,Julia R Badger,"School attainment tests and Cognitive Abilities Tests are used in the United Kingdom to set targets for educational outcome. Whilst these are good predictors, they depend not only on basic ability but also on learnt knowledge and skills, such as reading.",pubmed,0.38667945609753446
4798,8697,"
Cognitive Function Recovery Pattern in Adult Patients With Severe Anti-N-Methyl-D-Aspartate Receptor Encephalitis: A Longitudinal Study
","
Frontiers in Neurology, August 2018
",,,https://doi.org/10.3389/fneur.2018.00675,,Objective: To observe the dynamic characteristics of cognitive function following early,frontiersin,0.38644778583881273
3046,3343,Measurement properties of the Galveston Orientation and Amnesia Test (GOAT) and improvement patterns during inpatient rehabilitation.,,,The Journal of head trauma rehabilitation,,R K Bode,To determine the measurement properties of the Galveston Orientation and Amnesia Test (GOAT) using the Rasch model and rating scale analysis (RSA).,pubmed,0.38330487292106075
984,1085,The Severe Sexual Sadism Scale: cross-validation and scale properties.,2011-12-05 00:00:00,,Psychological assessment,10.1037/a0026419,Andreas Mokros,"The Severe Sexual Sadism Scale (SSSS) is a screening device for the file-based assessment of forensically relevant sexual sadism. The SSSS consists of 11 dichotomous (yes/no) items that code behavioral indicators of severe sexual sadism within sexual offenses. Based on an Austrian sample of 105 sexual offenders, the present study replicated the 1-dimensional scale structure of the SSSS, as evidenced by confirmatory factor analysis. More specifically, the scale was commensurate with the 1-parameter logistic test model (Rasch model). Reliability was estimated to be good. Criterion validity for the clinical diagnosis of sexual sadism was good. With a cutoff value of 7 points, sensitivity and specificity were estimated at 56% and 90%, respectively.",pubmed,0.3827086001694116
1916,2105,A Rasch model analysis to test the cross-cultural validity of the EuroQoL-5D in the Schizophrenia Outpatient Health Outcomes Study.,,,Acta psychiatrica Scandinavica. Supplementum,,L Prieto,"To investigate the pan-European, cross-cultural validity of the EuroQol-5D (EQ-5D) for assessing quality of life in the Schizophrenia Outpatient Health Outcomes (SOHO) Study.",pubmed,0.38150481958194793
4760,8204,"
Measuring Anxiety in Patients With Early-Stage Parkinson's Disease: Rasch Analysis of the State-Trait Anxiety Inventory
","
Frontiers in Neurology, February 2019
",,,https://doi.org/10.3389/fneur.2019.00049,,#,frontiersin,0.37989312379829765
4745,5227,MOVEMENT ASSESSMENT BATTERY FOR CHILDREN-SECOND EDITION: THEORETICAL ADEQUACY OF A MOTOR ASSESSMENT INSTRUMENT,,"Pediatrics, Perinatology, and Child Health",,10.1590/1984-0462/2022/40/2020205,"{'ORCID': 'http://orcid.org/0000-0002-0203-2685', 'authenticated-orcid': False, 'given': 'Patrik Felipe', 'family': 'Nazario', 'sequence': 'first', 'affiliation': [{'name': 'Universidade Estadual de Maringá,  Brazil'}]}","<jats:p>ABSTRACT  Objective:  To investigate the adequacy of the theoretical model of the Movement Assessment Battery for Children-Second Edition (MABC-2) instrument.  Methods:  582 children, of both sexes, aged between 3 and 5 years and residents in the city of Maringá (state of Paraná, Southern Brazil) participated in the study. Data were collected from May/2014 to June/2015 and analyzed using descriptive and inferential statistics.  Results:  The evidence obtained from exploratory factor analysis indicated the presence of two factors, which was the option that best fitted the explanatory model. Hence, it was necessary to regroup the motor tasks of the dimensions “Aiming &amp; catching” and “Balance” into only one dimension. It is noteworthy that the “Bicycle trail” motor task did not fit the model, as it presented a low and negative factor load in the analyzed dimensions. In the confirmatory factor analysis, adequate adjustment indices were observed for the tested model, which confirmed the non-classification of the “Bicycle trail” motor task in the original dimension.  Conclusions:  After removing the “Bicycle trail” motor task, the adjusted two-factor model seems to be the most appropriate to assess the motor performance of children participating in the study.</jats:p>",crossref,0.37965678333070935
4744,5215,Neuropsychological Assessment in Later Life,2022-01-01 00:00:00,,,10.1016/b978-0-12-818697-8.00036-4,"{'given': 'Brian P.', 'family': 'Yochim', 'sequence': 'first', 'affiliation': []}",,crossref,0.37857689150353313
4749,5613,Linking self-report and process data to performance as measured by different assessment types,2021-07-01 00:00:00,General Computer Science,,10.1016/j.compedu.2021.104188,"{'ORCID': 'http://orcid.org/0000-0001-9698-9543', 'authenticated-orcid': False, 'given': 'Teresa M.', 'family': 'Ober', 'sequence': 'first', 'affiliation': []}",,crossref,0.3784344523124306
4746,5228,"Scales or Inventories, Neuropsychological Tests, and Computerized Techniques",2022-01-01 00:00:00,,,10.1016/b978-0-323-69489-6.00053-x,"{'given': 'Mario', 'family': 'Mendez', 'sequence': 'first', 'affiliation': []}",,crossref,0.3765200750046894
4795,8620,"
Retrieval Deficiency in Brain Activity of Working Memory in Amnesic Mild Cognitive Impairment Patients: A Brain Event-Related Potentials Study
","
Frontiers in Aging Neuroscience, March 2016
",,,https://doi.org/10.3389/fnagi.2016.00054,,"In the early stage of Alzheimer disease (AD) or mild cognitive impairment (MCI), working memory (WM)",frontiersin,0.3756350488368819
71,82,"Cognitive and Behavioral Symptoms in ALSFTD: Detection, Differentiation, and Progression.",2015-08-06 00:00:00,,Journal of geriatric psychiatry and neurology,10.1177/0891988715598232,Sharpley Hsieh,"Brief screening tools that detect and differentiate patients with amyotrophic lateral sclerosis and frontotemporal dementia (ALSFTD) from those more subtle cognitive or behavioral symptoms (ALS plus) and motor symptoms only (ALS pure) is pertinent in a clinical setting. The utility of 2 validated and data-driven tests (Mini-Addenbrooke's Cognitive Examination [M-ACE] and Motor Neuron Disease Behavioral Scale [MiND-B]) was investigated in 70 ALS patients (24 ALSFTD, 19 ALS plus, and 27 ALS pure). More than 90% of patients with ALSFTD scored at or below the cutoff on the M-ACE, whereas this was seen in only about 20% of ALS patients without dementia. The MiND-B differentiated between ALS pure and ALS plus diagnostic categories. Rasch modeling of M-ACE and MiND-B items revealed early cognitive (fluency, memory recall) and behavioral (apathy) symptoms in ALSFTD. The combined use of the M-ACE and MiND-B detects patients with ALSFTD, differentiates along the ALS continuum, and offers insight into the progression of nonmotor symptomatology in ALSFTD. ",pubmed,0.3755470566610672
4796,8655,"
Sleep Disturbance in Mild Cognitive Impairment and Association With Cognitive Functioning. A Case-Control Study
","
Frontiers in Aging Neuroscience, November 2018
",,,https://doi.org/10.3389/fnagi.2018.00360,,#,frontiersin,0.3716819684118983
4790,8509,"
Prevalence, Incidence, Influence Factors, and Cognitive Characteristics of Amnestic Mild Cognitive Impairment Among Older Adult: A 1-Year Follow-Up Study in China
","
Frontiers in Psychiatry, February 2020
",,,https://doi.org/10.3389/fpsyt.2020.00075,,#,frontiersin,0.37159072384449826
4791,8599,"
Dynamic and Functional Approach to Human Memory in the Brain: A Clinical Neuropsychological Perspective
","
Frontiers in Psychology, May 2017
",,,https://doi.org/10.3389/fpsyg.2017.00688,,The way how cognition is conceived and represented in brain functioning will directly impact,frontiersin,0.36984259471679126
4797,8694,"
Association Between Early Cognitive Impairment and Midterm Functional Outcomes Among Chinese Acute Ischemic Stroke Patients: A Longitudinal Study
","
Frontiers in Neurology, February 2020
",,,https://doi.org/10.3389/fneur.2020.00020,,#,frontiersin,0.36707427462964115
1034,1140,Intrinsic and extrinsic motivation for stereotypic and repetitive behavior.,2008-10-07 00:00:00,,Journal of autism and developmental disorders,10.1007/s10803-008-0654-7,Annette V Joosten,This study provides evidence for intrinsic and extrinsic motivators for stereotypical and repetitive behavior in children with autism and intellectual disability and children with intellectual disability alone. We modified the Motivation Assessment Scale (MAS) (1988b); dividing it into intrinsic and extrinsic measures and adding items to assess anxiety as an intrinsic motivator. Rasch analysis of data from 279 MASs (74 children) revealed that the items formed two unidimensional scales. Anxiety was a more likely intrinsic motivator than sensory seeking for children with dual diagnoses; the reverse was true for children with intellectual disability only. Escape and gaining a tangible object were the most common extrinsic motivators for those with dual diagnoses and attention and escape for children with intellectual disability.,pubmed,0.3648656765530799
1203,1324,A better screening tool for HIV-associated neurocognitive disorders: is it what clinicians need?,,,"AIDS (London, England)",10.1097/QAD.0000000000000152,Marie-J Brouillette,Existing screening tools for HIV-Associated Neurocognitive Disorders (HAND) may lack the accuracy required for clinical use. We hypothesized that the diagnostic accuracy of the Montreal Cognitive Assessment (MoCA) as a screening tool for HAND might be improved with a stronger scoring methodology.,pubmed,0.3641418948546373
2288,2512,Using the Affiliate Stigma Scale with caregivers of people with dementia: psychometric evaluation.,2016-10-26 00:00:00,,Alzheimer's research & therapy,,Chih-Cheng Chang,"In this study, we examined the psychometric properties of the Affiliate Stigma Scale to measure affiliate stigma for caregivers of family members with dementia, a topic scantily covered in the literature.",pubmed,0.3622741597132894
3472,3813,The hierarchy of the activities of daily living in the Katz index in residents of skilled nursing facilities.,,,Journal of geriatric physical therapy (2001),10.1519/JPT.0b013e318268da23,Paul Gerrard,"Nursing facility patients are a population that has not been well studied with regard to functional status and independence previously. As such, the manner in which activities of daily living (ADL) relate to one another is not well understood in this population. An understanding of ADL difficulty ordering has helped to devise systems of functional independence grading in other populations, which have value in understanding patients' global levels of independence and providing expectations regarding changes in function. This study seeks to examine the hierarchy of ADL in the nursing facility population.",pubmed,0.3563047847110647
4789,8495,"
Musical Attention Control Training for Psychotic Psychiatric Patients: An Experimental Pilot Study in a Forensic Psychiatric Hospital
","
Frontiers in Neuroscience, June 2019
",,,https://doi.org/10.3389/fnins.2019.00570,,#,frontiersin,0.35616712548744967
2745,3015,A brief diagnostic screening instrument for mental disturbances in general medical wards.,,,Journal of psychosomatic research,,Per Fink,Mental illness is prevalent among general hospital ward patients but often goes unrecognised. The aim of this study was to validate the SCL-8d as a brief questionnaire for mental disturbances for use in general hospitals.,pubmed,0.3552690103246417
2101,2310,Individual variability and environmental characteristics influence older adults' abilities to manage everyday technology.,2011-11-09 00:00:00,,International psychogeriatrics,10.1017/S1041610211002092,Camilla Malinowsky,"The ability to manage everyday technology (ET), such as computers and microwave ovens, is increasingly required in the performance of everyday activities and participation in society. This study aimed to identify aspects that influence the ability to manage ET among older adults with and without cognitive impairment.",pubmed,0.35448286340458024
4780,8345,"
Reliability and validity of the NeuroCognitive Performance Test, a web-based neuropsychological assessment
","
Frontiers in Psychology, November 2015
",,,https://doi.org/10.3389/fpsyg.2015.01652,,"The NeuroCognitive Performance Test (NCPT) is a brief, repeatable, web-based cognitive assessment",frontiersin,0.3542344968799214
381,423,Alcohol use and craving among Veterans with mental health disorders and mild traumatic brain injury.,,,Journal of rehabilitation research and development,10.1682/JRRD.2013.07.0170,Amy A Herrold,"Mental health disorders (MHDs), mild traumatic brain injury (mTBI), and alcohol use disorder (AUD) are endemic among recent Veterans, resulting in a population with heterogeneous, co-occurring conditions. While alcohol craving negatively affects rehabilitation and leads to relapse, no studies have examined alcohol craving among Veterans with co-occurring MHDs and mTBI. The purpose of this preliminary cohort study is to describe alcohol craving in a convenience sample of Iraq and Afghanistan Veterans (n = 48), including those exposed to traumatic events and experiencing active symptoms. Veterans completed weekly telephone interviews that included the Alcohol Use Disorder Identification Test, consumption questions (AUDIT-C) (week 1) and the Penn Alcohol Craving Scale (PACS) (weeks 1-6). Sixty percent of the sample screened positive on the AUDIT-C for probable AUD. Using Rasch analysis, the person separation reliability of the PACS was strong (0.87) among AUDIT-C positive Veterans. Higher PACS scores were reported among AUDIT-C positive versus AUDIT-C negative Veterans (mixed effects analysis, p < 0.001). PACS scores were higher among AUDIT-C positive Veterans with MHDs with and without mTBI versus AUDIT-C positive combat comparison Veterans (pairwise comparison, p < 0.001). Rates of hazardous alcohol use are high among Iraq and Afghanistan conflict Veterans and suggest that alcohol craving is elevated among those with MHDs with and without mTBI.",pubmed,0.35172253276609966
4755,6419,Personality Characteristics and Acute Symptom Response Predict Chronic Symptoms after Mild Traumatic Brain Injury,2021-01-01 00:00:00,,Journal of the International Neuropsychological Society,10.1017/S1355617720001423,,,scopus,0.3507071002528824
4761,8210,"
Causal Rasch models
","
Frontiers in Psychology, January 2013
",,,https://doi.org/10.3389/fpsyg.2013.00536,,"Rasch's unidimensional models for measurement show how to connect object measures (e.g., reader",frontiersin,0.34993696026819354
4783,8426,"
Executive Function and Spatial Cognition Mediate Psychosocial Dysfunction in Major Depressive Disorder
","
Frontiers in Psychiatry, October 2018
",,,https://doi.org/10.3389/fpsyt.2018.00539,,#,frontiersin,0.3493444386660392
4768,8267,"
Dual-Tasking in Multiple Sclerosis – Implications for a Cognitive Screening Instrument
","
Frontiers in Human Neuroscience, January 2018
",,,https://doi.org/10.3389/fnhum.2018.00024,,The monitoring of cognitive functions is central to the assessment and consecutive management of,frontiersin,0.34845482293840385
4753,6412,PSYCHOMETRIC PROPERTIES of the SPANISH VERSION of the FEAR of COVID-19 SCALE in PARAGUAYAN POPULATION,2021-01-01 00:00:00,,Irish Journal of Psychological Medicine,10.1017/ipm.2021.5,,,scopus,0.34735973248259183
304,334,Chinese version of the Recovery Self-Assessment scale: psychometric evidence from Rasch analysis and reliability estimates.,2018-11-17 00:00:00,,"Journal of mental health (Abingdon, England)",10.1080/09638237.2018.1521931,June Chao,The Recovery Self-Assessment (RSA) is a popular and well-validated instrument for assessing recovery-oriented service around the world.,pubmed,0.34612934223181535
43,47,"[""Defeated by Life"" - Validation of a German Version of the Defeat Scale (DS-d)].",2017-06-29 00:00:00,,"Psychotherapie, Psychosomatik, medizinische Psychologie",10.1055/s-0043-107027,Thomas Forkmann,"Defeat and entrapment are transdiagnostic constructs that play an important role in the development of depression, anxiety, suicidality and trauma-associated mental disorders. The present study aimed at presenting and validating a first German version of the Defeat-Scale (DS-d).",pubmed,0.3417854301013948
4788,8486,"
A Potential Association Between Retinal Changes, Subjective Memory Impairment, and Anxiety in Older Adults at Risk for Alzheimer’s Disease: A 27-Month Pilot Study
","
Frontiers in Aging Neuroscience, October 2019
",,,https://doi.org/10.3389/fnagi.2019.00288,,#,frontiersin,0.3403381238147799
1279,1408,Development of a short form of the Boston naming test for individuals with aphasia.,2010-12-20 00:00:00,,"Journal of speech, language, and hearing research : JSLHR",10.1044/1092-4388(2010/09-0119),Christina M del Toro,"The purpose of this study was to develop a short form of the Boston Naming Test (BNT; Kaplan, Goodglass, & Weintraub, 2001) for individuals with aphasia and compare it with 2 existing short forms originally analyzed with responses from people with dementia and neurologically healthy adults.",pubmed,0.3396532095740349
4784,8427,"
A Test for the Assessment of Pragmatic Abilities and Cognitive Substrates (APACS): Normative Data and Psychometric Properties
","
Frontiers in Psychology, February 2016
",,,https://doi.org/10.3389/fpsyg.2016.00070,,The Assessment of Pragmatic Abilities and Cognitive Substrates (APACS) test is a new tool to,frontiersin,0.3385410738772924
1342,1477,The construct validity of the stanford-binet 5 measures of working memory.,,,Assessment,,Mark Pomplun,"This study examines the validity of the measures of verbal and nonverbal working memory on the Stanford-Binet Fifth Edition (SB5). The validity evidence included Rasch-based, criterion-referenced item mapping, correlations with other clinical measures of memory, and prediction of reading and mathematics scores. The item mapping clearly demonstrates a parallel between increasing item difficulty and a progression of item characteristics that placed increasing demands on verbal and nonverbal working memory. The higher correlations of the SB5 verbal and nonverbal working memory subtests with other measures of verbal and nonverbal memory, respectively, and lower correlations with nonverbal and verbal memory measures, respectively, clearly show convergent and divergent validity. The higher correlations between SB5 verbal working memory and reading skills and between SB5 nonverbal memory and mathematics skills are consistent with past research.",pubmed,0.33763717523782366
4785,8433,"
Evidence of Validity for a Newly Developed Digital Cognitive Test Battery
","
Frontiers in Psychology, April 2020
",,,https://doi.org/10.3389/fpsyg.2020.00770,,#,frontiersin,0.33695582779319344
4786,8448,"
Effect of 1 Year of Qigong Exercise on Cognitive Function Among Older Chinese Adults at Risk of Cognitive Decline: A Cluster Randomized Controlled Trial
","
Frontiers in Psychology, October 2020
",,,https://doi.org/10.3389/fpsyg.2020.546834,,#,frontiersin,0.3341583153314289
4787,8454,"
Investigation on the Alteration of Brain Functional Network and Its Role in the Identification of Mild Cognitive Impairment
","
Frontiers in Neuroscience, September 2020
",,,https://doi.org/10.3389/fnins.2020.558434,,#,frontiersin,0.33396386200285405
4769,8269,"
Cognitive Dysfunction in Multiple Sclerosis
","
Frontiers in Neurology, January 2012
",,,https://doi.org/10.3389/fneur.2012.00074,,"In Multiple Sclerosis (MS) prevalence studies of community and clinical samples, indicate that 45-60",frontiersin,0.3338004755115648
4756,6453,Comparison of Education and Episodic Memory as Modifiers of Brain Atrophy Effects on Cognitive Decline: Implications for Measuring Cognitive Reserve,2021-01-01 00:00:00,,Journal of the International Neuropsychological Society,10.1017/S1355617720001095,,,scopus,0.33279113560603635
4743,5210,Clinical Assessment and Intervention With Persons Living With Dementia,2022-01-01 00:00:00,,,10.1016/b978-0-12-818697-8.00021-2,"{'given': 'Eliana', 'family': 'Pasternak', 'sequence': 'first', 'affiliation': []}",,crossref,0.3315456622360176
4794,8616,"
Social Cognition and Neurocognition in Schizophrenia and Healthy Controls: Intercorrelations of Performance and Effects of Manipulations Aimed at Increasing Task Difficulty
","
Frontiers in Psychiatry, August 2018
",,,https://doi.org/10.3389/fpsyt.2018.00356,,Social cognition (SC) and neurocognition appear to predict different aspects of functional outcome,frontiersin,0.32924604427812193
